batch_name,instrument_name,batch_passed,reviewer_name,batch_collected_ts,review_start_ts,review_complete_ts,calibration_slope_morphine,calibration_slope_hydromorphone,calibration_slope_oxymorphone,calibration_slope_codeine,calibration_slope_hydrocodone,calibration_slope_oxycodone,calibration_intercept_morphine,calibration_intercept_hydromorphone,calibration_intercept_oxymorphone,calibration_intercept_codeine,calibration_intercept_hydrocodone,calibration_intercept_oxycodone,calibration_R2_morphine,calibration_R2_hydromorphone,calibration_R2_oxymorphone,calibration_R2_codeine,calibration_R2_hydrocodone,calibration_R2_oxycodone
b145410,sleepy,TRUE,Brad,2017-09-11T20:51:40Z,2017-09-12T12:34:37Z,2017-09-12T13:17:13Z,0.006833891,0.007034012,0.001405764,0.007672711,0.007116055,0.007314237,-1.57986e-5,1.15711e-5,-4.25684e-6,-1.60303e-5,-1.04691e-5,-1.01796e-5,0.985071718,0.980050796,0.989907075,0.984286403,0.997179866,0.994346109
b814106,doc,TRUE,Alice,2017-09-11T20:29:21Z,2017-09-12T12:35:41Z,2017-09-12T13:04:09Z,0.007841492,0.00829162,0.007704308,0.007327335,0.008153312,0.007351703,-4.47246e-5,-9.97601e-5,4.02562e-5,5.23002e-6,-4.67751e-5,1.2599e-5,0.992187752,0.980045281,0.989442293,0.997321513,0.99024282,0.984848809
b199223,bashful,TRUE,Frank,2017-09-11T21:23:29Z,2017-09-12T09:12:25Z,2017-09-12T09:46:00Z,0.006896055,0.006861558,0.006659473,0.007274951,0.00727052,0.0074203,-1.9809e-5,5.25367e-5,3.60835e-6,-1.55523e-6,-5.70944e-6,-2.52466e-5,0.989274516,0.981707971,0.9952976,0.98627267,0.98704096,0.991505097
b685080,sneezy,TRUE,Elizabeth,2017-09-11T23:02:35Z,2017-09-12T12:08:03Z,2017-09-12T12:41:21Z,0.007197673,0.006575638,0.007163932,0.006411936,0.006540411,0.006426794,2.18263e-5,3.01216e-5,5.93754e-6,-5.34563e-5,8.99826e-6,-5.76211e-5,0.990951007,0.981277191,0.98186813,0.98553677,0.983994812,0.984285546
b807257,dopey,TRUE,Dave,2017-09-11T23:33:10Z,2017-09-12T11:59:42Z,2017-09-12T12:19:19Z,0.007008634,0.007277229,0.007245788,0.007379349,0.007263161,0.006554288,1.65836e-5,3.12844e-5,5.89035e-5,3.02217e-5,-3.81009e-6,-3.68174e-5,0.987577876,0.991225437,0.985667735,0.991640522,0.983226,0.991259361
b548837,bashful,TRUE,Frank,2017-09-11T22:40:25Z,2017-09-12T09:19:32Z,2017-09-12T09:44:17Z,0.006952986,0.007119728,0.007215443,0.007266062,0.007478095,0.006265516,-3.92729e-5,9.96914e-6,-6.61127e-5,2.44884e-5,2.1283e-5,2.72132e-5,0.989335825,0.993890815,0.987801922,0.989071254,0.987291263,0.986050429
b131024,sleepy,TRUE,Frank,2017-09-11T23:36:52Z,2017-09-12T12:09:41Z,2017-09-12T12:52:39Z,0.007218588,0.007180084,0.001436935,0.006587362,0.007148654,0.007197159,4.06022e-6,-1.70395e-5,-6.44437e-7,-3.35011e-5,3.88457e-5,1.92655e-5,0.993947979,0.987818418,0.989659405,0.993949232,0.983756454,0.992375498
b817718,happy,TRUE,Frank,2017-09-11T23:36:29Z,2017-09-12T09:26:22Z,2017-09-12T09:48:59Z,0.007142761,0.007169665,0.006878376,0.006714433,0.007023331,0.007123807,-1.12894e-5,5.00431e-5,-4.34216e-5,-1.11137e-5,-4.79821e-5,4.17543e-5,0.991642436,0.982436705,0.992571476,0.987402242,0.990075344,0.990509909
b138125,sleepy,TRUE,Alice,2017-09-12T22:42:46Z,2017-09-13T13:35:53Z,2017-09-13T14:04:54Z,0.007394988,0.007030462,0.001416595,0.006842674,0.007226982,0.006713668,1.5668e-5,2.94246e-5,-3.27763e-6,-5.16255e-6,2.18975e-5,1.36009e-7,0.99249713,0.989986417,0.99094695,0.998257697,0.995716579,0.982533785
b125817,sneezy,TRUE,Elizabeth,2017-09-12T23:05:26Z,2017-09-13T10:08:20Z,2017-09-13T10:42:03Z,0.007181571,0.006671479,0.007348982,0.006796109,0.007130121,0.007178923,-3.78301e-5,-8.93996e-6,-2.93822e-5,-1.33316e-5,1.25099e-6,-2.9015e-5,0.993411335,0.998089169,0.993253762,0.993037809,0.993566217,0.988805454
b834613,sleepy,TRUE,Frank,2017-09-12T20:05:17Z,2017-09-13T09:28:14Z,2017-09-13T10:01:46Z,0.006681704,0.006404229,0.001284888,0.007353279,0.007015517,0.00694617,2.66411e-6,-4.42933e-5,-8.95068e-6,4.56695e-5,4.64934e-5,-4.88142e-5,0.995992446,0.987115583,0.984065522,0.982637374,0.984369267,0.981663511
b693312,grumpy,TRUE,Alice,2017-09-13T00:05:38Z,2017-09-13T12:29:37Z,2017-09-13T12:56:19Z,0.006959145,0.006989174,0.007246935,0.00721223,0.007388417,0.006026809,3.16741e-5,2.63222e-5,1.52408e-5,-4.32424e-5,3.54641e-5,1.10356e-5,0.99000806,0.992426077,0.993572839,0.988170422,0.991727825,0.988855363
b694747,grumpy,TRUE,Frank,2017-09-13T00:05:52Z,2017-09-13T12:00:13Z,2017-09-13T12:20:22Z,0.00719552,0.006996245,0.006809373,0.007140213,0.007189049,0.006406658,4.10804e-5,1.45832e-5,-1.44832e-5,-3.82235e-5,3.04366e-5,4.44314e-6,0.989729351,0.985154654,0.990124889,0.983991755,0.991598827,0.992285232
b426155,dopey,TRUE,Frank,2017-09-12T20:12:55Z,2017-09-13T13:27:38Z,2017-09-13T13:52:36Z,0.006628945,0.006202793,0.007295963,0.00707119,0.006898714,0.006856819,8.75923e-6,-2.75621e-5,-4.2576e-5,-9.0555e-6,-2.84103e-5,-3.52933e-5,0.984450417,0.985946147,0.987613295,0.985427119,0.993176914,0.990283943
b149877,bashful,TRUE,Alice,2017-09-12T20:19:43Z,2017-09-13T12:58:45Z,2017-09-13T13:15:55Z,0.006981174,0.006811932,0.006558125,0.007004944,0.006697188,0.007256346,-4.20333e-5,-2.31396e-5,3.08811e-5,5.94759e-5,9.76351e-6,-1.82978e-6,0.990193287,0.992063201,0.993398225,0.984201726,0.985059739,0.988502317
b182137,happy,TRUE,Brad,2017-09-12T23:32:06Z,2017-09-13T09:25:53Z,2017-09-13T10:00:15Z,0.006983138,0.006521037,0.007044202,0.00720728,0.007100135,0.00704113,3.91254e-5,4.99645e-5,1.2291e-5,4.95031e-6,3.70105e-5,-3.12014e-6,0.992412349,0.986004903,0.993970137,0.992759652,0.99224002,0.989926327
b446678,sleepy,TRUE,Alice,2017-09-12T23:49:02Z,2017-09-13T11:32:46Z,2017-09-13T12:16:32Z,0.007393451,0.006783939,0.001403904,0.007025591,0.007263775,0.007270514,3.21729e-5,-3.3436e-5,-4.7702e-6,5.86744e-6,5.75562e-5,-1.93816e-5,0.99576798,0.992423739,0.98951467,0.993615653,0.983536959,0.985862039
b515688,bashful,TRUE,Charles,2017-09-12T23:02:33Z,2017-09-13T12:44:33Z,2017-09-13T13:03:12Z,0.006844095,0.006391642,0.006919748,0.007334298,0.006920475,0.006699451,-2.29546e-5,-4.60271e-5,-3.64644e-5,4.60323e-6,-3.27063e-5,1.18354e-5,0.980522,0.981199468,0.99398255,0.985358819,0.980801194,0.98896051
b229537,happy,TRUE,Dave,2017-09-12T21:54:05Z,2017-09-13T12:28:19Z,2017-09-13T13:05:48Z,0.00694066,0.006561144,0.006904327,0.006946926,0.006822629,0.006703523,4.21004e-5,3.94848e-5,-5.06057e-5,-3.90873e-5,4.59413e-5,3.7201e-5,0.981163486,0.98672091,0.981764129,0.994897815,0.98943227,0.990729988
b555466,doc,TRUE,Brad,2017-09-12T23:23:07Z,2017-09-13T13:02:17Z,2017-09-13T13:25:38Z,0.008150938,0.007344111,0.007089039,0.007106394,0.007827077,0.00700049,3.56576e-5,1.02745e-5,7.71192e-6,-1.76137e-5,2.72992e-5,-4.91802e-5,0.991741668,0.997766171,0.999700031,0.981384521,0.988242028,0.980645898
b296620,sleepy,TRUE,Alice,2017-09-13T01:49:47Z,2017-09-13T09:07:58Z,2017-09-13T09:26:15Z,0.007381515,0.006812939,0.001404069,0.00675431,0.007423752,0.007514517,2.01369e-8,1.46052e-5,5.65818e-6,3.97468e-5,-7.87229e-5,6.85903e-6,0.991920254,0.993677294,0.994918565,0.981480606,0.985048348,0.995594387
b367485,happy,TRUE,Brad,2017-09-12T21:12:22Z,2017-09-13T09:43:40Z,2017-09-13T10:23:52Z,0.006840397,0.005991622,0.007100789,0.007026062,0.006928841,0.006974609,8.54765e-6,2.07474e-5,1.64931e-5,-1.65809e-5,-3.24574e-5,-3.72711e-5,0.994541684,0.988144809,0.993487384,0.99095823,0.985923417,0.990057176
b502802,bashful,TRUE,Frank,2017-09-13T00:38:14Z,2017-09-13T10:45:04Z,2017-09-13T11:17:15Z,0.007206868,0.007531316,0.006859131,0.007423257,0.00716419,0.006806632,1.13768e-5,3.22312e-6,5.07647e-5,-1.96466e-5,3.32207e-5,-2.42974e-5,0.99184457,0.990346882,0.985961385,0.984621361,0.994054978,0.988218777
b632473,bashful,TRUE,Dave,2017-09-13T00:10:52Z,2017-09-13T10:17:26Z,2017-09-13T10:56:10Z,0.007311204,0.006805681,0.007198685,0.006889358,0.006557794,0.006999904,-3.27959e-5,1.26841e-5,-4.03242e-5,-5.77804e-6,-3.82707e-5,-4.53243e-5,0.985757047,0.984221462,0.986314768,0.993917251,0.991915866,0.983661886
b169804,doc,TRUE,Alice,2017-09-12T23:13:01Z,2017-09-13T13:29:42Z,2017-09-13T14:09:30Z,0.007908179,0.007887077,0.007809079,0.007496617,0.007363733,0.008590441,-1.95536e-5,-4.37091e-5,-1.78437e-5,-1.47055e-5,1.08622e-5,5.17015e-5,0.980482097,0.989621048,0.990048818,0.994920162,0.993094854,0.986911546
b203142,bashful,TRUE,Elizabeth,2017-09-12T22:40:22Z,2017-09-13T10:46:42Z,2017-09-13T11:18:54Z,0.007650389,0.00695637,0.007135734,0.006765976,0.006150347,0.006494276,-2.18721e-5,-2.92594e-5,3.0644e-6,-1.9361e-5,-3.04905e-5,-5.37804e-5,0.994253125,0.99208153,0.988567129,0.990259634,0.982339476,0.992223269
b713959,doc,TRUE,Charles,2017-09-12T20:39:30Z,2017-09-13T10:22:43Z,2017-09-13T10:46:23Z,0.008084928,0.008281771,0.007918779,0.007548414,0.007235564,0.009007032,-2.48969e-5,6.87756e-6,9.79397e-7,7.87397e-6,-2.04056e-5,8.63076e-5,0.989080501,0.990854424,0.999388425,0.9841701,0.980560575,0.988510015
b808305,happy,TRUE,Charles,2017-09-12T20:03:14Z,2017-09-13T11:18:30Z,2017-09-13T11:43:58Z,0.007145802,0.006904362,0.00645972,0.007698253,0.007120386,0.006619392,-3.77311e-5,-7.53753e-6,1.712e-5,-1.74475e-5,-1.86697e-5,3.51656e-5,0.984726877,0.990041295,0.985861828,0.990926247,0.98880188,0.994369191
b437936,dopey,TRUE,Brad,2017-09-14T01:48:03Z,2017-09-14T10:42:37Z,2017-09-14T11:20:47Z,0.007344427,0.007577222,0.006832384,0.006920754,0.006295611,0.006972398,5.59935e-6,2.61915e-5,-3.92291e-5,3.51017e-5,5.00901e-5,2.85086e-5,0.99763793,0.989275798,0.995186151,0.986338556,0.988714397,0.990791099
b163206,dopey,TRUE,Elizabeth,2017-09-13T23:06:11Z,2017-09-14T10:56:48Z,2017-09-14T11:15:15Z,0.006947829,0.006905837,0.006862891,0.007122185,0.007129084,0.007283241,3.76366e-6,2.87098e-5,1.43422e-5,-4.20019e-5,-2.39568e-6,9.50883e-6,0.997140268,0.989071978,0.995122849,0.9932636,0.997239764,0.989974381
b464325,sneezy,TRUE,Brad,2017-09-14T00:12:22Z,2017-09-14T11:20:08Z,2017-09-14T11:55:39Z,0.007372288,0.006944437,0.006893319,0.006877885,0.007456829,0.006804044,4.11792e-6,-5.98699e-5,1.16307e-5,-4.90346e-5,-3.68634e-5,-3.67794e-5,0.985002788,0.984669672,0.997189586,0.993404918,0.991214057,0.993662348
b743726,dopey,TRUE,Elizabeth,2017-09-14T01:54:43Z,2017-09-14T09:37:00Z,2017-09-14T10:18:57Z,0.006886548,0.006792226,0.006895134,0.007049463,0.007429935,0.007630407,5.96283e-5,-2.47431e-5,8.91561e-6,2.76939e-5,-9.00424e-6,5.29787e-5,0.985305613,0.993964982,0.997105573,0.988314316,0.989655208,0.987982739
b127305,grumpy,TRUE,Brad,2017-09-13T22:08:09Z,2017-09-14T09:42:12Z,2017-09-14T09:59:07Z,0.006894478,0.006792292,0.006654125,0.007217788,0.006928559,0.007208761,5.85361e-5,1.46814e-5,4.06599e-6,-2.62151e-6,3.3982e-5,-3.77791e-5,0.987103374,0.987802162,0.987108837,0.992721309,0.990205988,0.989144121
b150355,doc,TRUE,Frank,2017-09-14T00:46:43Z,2017-09-14T09:26:50Z,2017-09-14T09:59:26Z,0.009134224,0.008251463,0.007944835,0.007590639,0.009426842,0.008339245,9.7182e-7,-1.84127e-6,-4.02465e-5,-1.69141e-5,2.47719e-5,2.04201e-5,0.982683371,0.994458035,0.98105829,0.992021188,0.985910109,0.994826472
b890324,sleepy,TRUE,Elizabeth,2017-09-13T23:40:14Z,2017-09-14T12:19:52Z,2017-09-14T13:04:00Z,0.006604928,0.006698342,0.001366116,0.007147934,0.006749231,0.006943306,-2.20353e-5,1.31075e-5,-9.87244e-6,2.39297e-5,-3.86925e-5,-5.42879e-6,0.991048046,0.989779987,0.980327309,0.993023944,0.99021367,0.993709074
b863518,doc,TRUE,Dave,2017-09-13T21:19:14Z,2017-09-14T13:51:31Z,2017-09-14T14:35:28Z,0.008224605,0.007967177,0.009424301,0.006911024,0.007849716,0.008183868,6.91825e-5,8.09955e-6,8.72416e-6,5.50615e-5,-3.56297e-6,4.93828e-5,0.988039973,0.980833952,0.992330311,0.982249453,0.98423221,0.987328223
b791144,bashful,TRUE,Dave,2017-09-13T23:25:17Z,2017-09-14T12:31:16Z,2017-09-14T13:06:28Z,0.006319825,0.007410803,0.006718673,0.006642044,0.006442627,0.007289471,-1.44568e-5,4.03833e-7,-6.68859e-5,1.53315e-5,3.54823e-5,2.08091e-5,0.981869015,0.991336289,0.982544501,0.990063197,0.99205646,0.994430759
b622127,dopey,TRUE,Charles,2017-09-13T22:29:10Z,2017-09-14T10:11:43Z,2017-09-14T10:33:04Z,0.006929188,0.007406562,0.007281208,0.006822632,0.006888007,0.00652195,-1.24324e-5,4.05195e-5,1.17113e-5,-5.24963e-5,-1.04078e-5,-2.89284e-6,0.987072155,0.995541847,0.993772791,0.982858159,0.98382174,0.997527052
b626598,sneezy,TRUE,Charles,2017-09-14T00:00:15Z,2017-09-14T11:48:48Z,2017-09-14T12:19:49Z,0.007106684,0.007640207,0.006600347,0.007194199,0.0069702,0.007309722,6.06276e-5,-1.82658e-5,-2.70695e-5,-1.7232e-5,4.08841e-5,-6.28105e-6,0.981837929,0.990636882,0.995666339,0.988598502,0.992240538,0.996276945
b473538,doc,TRUE,Brad,2017-09-13T20:41:06Z,2017-09-14T11:50:05Z,2017-09-14T12:10:29Z,0.008623581,0.008320861,0.007656441,0.006962938,0.008437452,0.007567747,5.95282e-6,4.13326e-5,6.30383e-5,6.89845e-5,2.358e-5,3.08084e-5,0.996275195,0.984343844,0.992843353,0.98663001,0.981250539,0.996000348
b217041,doc,TRUE,Alice,2017-09-14T01:35:22Z,2017-09-14T11:59:59Z,2017-09-14T12:35:20Z,0.008274133,0.007741225,0.007894685,0.00911831,0.007443727,0.007836452,3.99396e-5,4.65403e-6,-2.73553e-5,-4.1707e-5,1.63549e-5,-1.96011e-7,0.989595301,0.998936657,0.996397731,0.996634214,0.986757368,0.980824657
b885135,dopey,TRUE,Charles,2017-09-13T23:31:49Z,2017-09-14T11:26:15Z,2017-09-14T11:44:45Z,0.007123926,0.006874794,0.006508548,0.007111067,0.007063195,0.007313165,2.07375e-5,-7.41821e-5,3.65163e-5,-5.67685e-6,-1.76248e-5,1.97936e-5,0.996792098,0.982468262,0.985177692,0.995993494,0.996125283,0.983722589
b716375,happy,TRUE,Brad,2017-09-14T00:09:57Z,2017-09-14T12:49:10Z,2017-09-14T13:33:43Z,0.006791071,0.007563541,0.007196883,0.006790876,0.00746645,0.006663242,-5.50784e-6,-1.69362e-5,-3.08535e-5,-1.56923e-5,3.91769e-5,2.66126e-5,0.99327553,0.997514679,0.991502642,0.98153931,0.991771171,0.994381746
b743179,sleepy,TRUE,Charles,2017-09-13T20:24:11Z,2017-09-14T13:03:33Z,2017-09-14T13:25:50Z,0.006504085,0.006962816,0.001332586,0.006742475,0.006804535,0.007075297,1.60153e-5,1.72647e-5,-5.64876e-6,-2.87352e-7,-2.16588e-5,-1.0964e-5,0.988277919,0.994115063,0.983037461,0.989624387,0.995383177,0.992549754
b319996,doc,TRUE,Alice,2017-09-14T00:08:57Z,2017-09-14T12:01:08Z,2017-09-14T12:39:19Z,0.006848186,0.007024158,0.006972351,0.007199039,0.007247378,0.007878923,3.23286e-5,-1.64548e-6,1.27087e-5,0,3.15885e-6,2.98688e-5,0.987165959,0.988353116,0.994238816,1,0.992457397,0.989522802
b233624,sleepy,TRUE,Brad,2017-09-13T23:38:17Z,2017-09-14T12:40:00Z,2017-09-14T13:17:45Z,0.007071626,0.006591565,0.001321438,0.006959678,0.006428895,0.007343242,-1.05709e-5,-1.6559e-5,-1.51573e-6,1.8684e-5,1.74441e-5,3.15489e-5,0.995112602,0.98839982,0.995458965,0.985701176,0.993070738,0.994694546
b655544,grumpy,TRUE,Frank,2017-09-14T00:29:05Z,2017-09-14T11:18:12Z,2017-09-14T11:49:22Z,0.007133922,0.007528236,0.007270996,0.006868559,0.007072092,0.0061293,5.02952e-5,3.52264e-5,1.96897e-5,3.67379e-5,1.654e-5,-3.63811e-5,0.994248193,0.985621528,0.993782032,0.989357431,0.997439771,0.985337945
b108090,bashful,TRUE,Charles,2017-09-13T23:02:31Z,2017-09-14T09:21:09Z,2017-09-14T09:51:57Z,0.006942785,0.006465237,0.00798263,0.006395912,0.006354388,0.007403354,-3.0821e-6,3.05348e-5,-1.21177e-5,3.65461e-5,-4.58992e-6,-1.51513e-5,0.991669665,0.994097553,0.997675337,0.980910637,0.998227824,0.99435733
b499565,sleepy,TRUE,Charles,2017-09-14T22:13:04Z,2017-09-15T12:16:40Z,2017-09-15T12:55:41Z,0.007315142,0.00656861,0.001311776,0.006942422,0.007157368,0.006663147,1.77169e-6,-1.3703e-5,2.35894e-6,-4.40132e-6,-1.66147e-5,-6.13335e-5,0.991463099,0.994909784,0.988773116,0.991082907,0.988236231,0.981443048
b452300,doc,TRUE,Alice,2017-09-15T00:41:27Z,2017-09-15T09:26:59Z,2017-09-15T10:06:27Z,0.008297984,0.009052773,0.00745996,0.008272606,0.007731319,0.007207508,-6.82475e-5,5.20175e-5,-1.02215e-6,9.74232e-7,9.59668e-6,4.02964e-5,0.984433278,0.996195993,0.999916532,0.996518616,0.98743704,0.983834063
b579447,sneezy,TRUE,Alice,2017-09-15T01:32:31Z,2017-09-15T13:12:31Z,2017-09-15T13:35:52Z,0.007449942,0.005908758,0.007123723,0.006856555,0.007124938,0.007202417,-4.42552e-5,1.49141e-5,-1.09746e-5,-7.51494e-7,1.35846e-5,-2.9534e-5,0.982676027,0.997279833,0.983053775,0.993587568,0.998704207,0.987060279
b710207,dopey,TRUE,Frank,2017-09-14T22:23:40Z,2017-09-15T10:08:55Z,2017-09-15T10:38:42Z,0.006819445,0.006821322,0.006913257,0.006974387,0.0075224,0.006462961,-1.18268e-5,-1.01502e-5,1.73461e-6,3.09491e-5,8.11896e-6,1.16585e-5,0.998156468,0.991580747,0.998871329,0.986159092,0.993526649,0.99219427
b488775,dopey,TRUE,Dave,2017-09-14T21:14:56Z,2017-09-15T10:25:48Z,2017-09-15T10:49:19Z,0.007068292,0.006876061,0.006123674,0.007089159,0.007015426,0.007105912,3.68525e-5,-5.02267e-5,2.39844e-5,-2.78788e-6,-1.10532e-6,-8.3743e-6,0.990753152,0.991956768,0.987509169,0.980998148,0.996270824,0.989973936
b689221,doc,TRUE,Charles,2017-09-14T22:20:31Z,2017-09-15T12:30:32Z,2017-09-15T12:50:30Z,0.007831947,0.008019685,0.007465587,0.00850912,0.00755007,0.007703654,-1.68612e-5,6.03657e-5,5.4804e-6,5.04878e-5,-3.15696e-5,-3.91375e-5,0.988570412,0.981808282,0.992469058,0.984432311,0.986969977,0.981791053
b662316,sleepy,TRUE,Dave,2017-09-14T21:00:01Z,2017-09-15T12:56:20Z,2017-09-15T13:29:03Z,0.007258646,0.007390113,0.001211213,0.006770033,0.00700545,0.006939865,-1.80695e-5,4.63203e-5,4.93276e-6,-2.41044e-6,2.50235e-5,-2.23966e-6,0.983466277,0.988339954,0.987286868,0.993974115,0.993727125,0.993595751
b217442,doc,TRUE,Elizabeth,2017-09-15T01:14:40Z,2017-09-15T09:58:57Z,2017-09-15T10:36:14Z,0.00714328,0.008293951,0.007538949,0.007372075,0.00814003,0.007760429,1.21519e-5,1.84954e-5,9.48526e-6,1.34164e-5,-1.60264e-5,-1.56016e-5,0.99195376,0.990348641,0.982522184,0.983427796,0.992142285,0.980617222
b395938,dopey,TRUE,Charles,2017-09-15T00:17:50Z,2017-09-15T11:25:04Z,2017-09-15T11:45:48Z,0.006655329,0.006518107,0.007538147,0.00640693,0.007024075,0.007225112,1.54112e-5,-5.78104e-6,1.88194e-6,-6.39878e-5,-3.15399e-5,3.72822e-5,0.983987615,0.983315056,0.988225796,0.987428121,0.980838495,0.99575928
b631863,sneezy,TRUE,Frank,2017-09-14T20:45:46Z,2017-09-15T09:39:31Z,2017-09-15T10:06:44Z,0.007438,0.006797535,0.007293687,0.006205147,0.006858494,0.006871706,-2.25879e-5,-3.42805e-5,9.41888e-6,-2.93811e-5,3.00585e-5,-1.60157e-5,0.994765197,0.990528755,0.986494698,0.989872829,0.987498958,0.985914443
b227514,happy,TRUE,Elizabeth,2017-09-15T00:10:03Z,2017-09-15T11:30:22Z,2017-09-15T11:55:47Z,0.007696323,0.006999184,0.006262524,0.006555436,0.00668933,0.007268498,-3.59163e-5,3.97409e-5,2.82217e-5,-1.25947e-5,4.89282e-5,1.50643e-5,0.994229993,0.984195194,0.987669565,0.988536128,0.99062992,0.99475959
b170838,happy,TRUE,Brad,2017-09-14T21:57:26Z,2017-09-15T10:40:54Z,2017-09-15T11:24:13Z,0.006793703,0.007617875,0.007396745,0.007339037,0.006834862,0.007039006,5.62141e-5,-6.97661e-5,-1.64169e-5,-3.84207e-5,2.16285e-5,-3.75833e-5,0.989782745,0.985869907,0.997433927,0.982111833,0.992201802,0.995653592
b818841,doc,TRUE,Brad,2017-09-14T20:23:10Z,2017-09-15T11:38:44Z,2017-09-15T11:54:27Z,0.008282328,0.007389469,0.007605264,0.007385027,0.008455492,0.008453948,-5.43554e-5,-2.49676e-5,9.27243e-6,3.26107e-5,7.1955900000000007e-05,-2.36245e-5,0.993174331,0.981192582,0.988197352,0.986972535,0.988860145,0.988466889
b724081,doc,TRUE,Brad,2017-09-14T23:57:57Z,2017-09-15T10:18:13Z,2017-09-15T10:34:32Z,0.007509481,0.007773579,0.008304357,0.008601122,0.009957538,0.008075249,5.76718e-5,1.78052e-5,3.99732e-5,-4.62952e-5,-1.08285e-19,2.67025e-5,0.987801397,0.98542339,0.991797029,0.991761664,1,0.996549669
b700508,bashful,TRUE,Charles,2017-09-14T20:03:46Z,2017-09-15T10:26:03Z,2017-09-15T10:44:51Z,0.007327319,0.007188297,0.007696775,0.006985895,0.006974117,0.006552863,4.8356e-5,2.59137e-5,1.535e-5,2.94432e-5,5.02427e-5,-8.601e-7,0.985043634,0.980663472,0.987617299,0.994084195,0.987676658,0.98327529
b504827,doc,TRUE,Charles,2017-09-15T01:21:25Z,2017-09-15T09:21:02Z,2017-09-15T09:39:37Z,0.008247067,0.007161457,0.008135571,0.008910444,0.008018353,0.008938378,6.05518e-5,-5.59551e-5,-4.02697e-5,1.91996e-5,-8.26394e-5,-1.28992e-5,0.982521885,0.990101932,0.992576193,0.99735323,0.981043656,0.992173658
b159051,bashful,TRUE,Alice,2017-09-14T22:17:35Z,2017-09-15T11:31:09Z,2017-09-15T12:13:28Z,0.007310001,0.007524824,0.005704039,0.007232432,0.006037412,0.006679838,5.80998e-5,-3.22079e-6,2.15828e-5,5.80209e-5,8.74188e-6,-5.3779e-5,0.984618464,0.993084301,0.990202788,0.991118366,0.99625816,0.987411414
b706613,sneezy,TRUE,Elizabeth,2017-09-15T00:51:14Z,2017-09-15T13:11:42Z,2017-09-15T13:48:37Z,0.006600902,0.006858001,0.007093503,0.005662763,0.007396491,0.00645596,-2.98424e-5,3.09619e-5,1.06812e-5,1.7824e-5,2.07382e-5,-1.96966e-5,0.984877332,0.986918905,0.982556201,0.988419502,0.990115628,0.988006612
b638202,doc,TRUE,Alice,2017-09-14T21:26:31Z,2017-09-15T10:25:01Z,2017-09-15T11:06:27Z,0.009108352,0.008012488,0.008569557,0.007860974,0.007064274,0.007526396,-1.22453e-5,1.23177e-5,3.51081e-5,-4.90803e-5,-4.2031e-5,4.56185e-6,0.988758727,0.981765405,0.991399501,0.989870645,0.985292485,0.991808765
b572302,bashful,TRUE,Charles,2017-09-14T21:00:52Z,2017-09-15T10:02:07Z,2017-09-15T10:30:01Z,0.006672642,0.006819985,0.007205299,0.006776638,0.006490416,0.006527554,-1.1959300000000001e-05,6.98177e-5,3.2879e-5,3.11216e-5,-4.71546e-5,3.9209e-5,0.997830438,0.986595827,0.989467511,0.991354089,0.985538887,0.983457675
b203363,doc,TRUE,Brad,2017-09-15T23:01:12Z,2017-09-16T11:49:04Z,2017-09-16T12:07:16Z,0.007686901,0.007022657,0.007447422,0.007945693,0.007889745,0.007815216,2.39933e-5,4.71135e-6,3.43211e-5,-5.87712e-5,3.56644e-6,1.02703e-5,0.99023977,0.997867369,0.99106056,0.983241119,0.982691231,0.990224702
b331541,doc,TRUE,Brad,2017-09-16T00:29:20Z,2017-09-16T09:02:37Z,2017-09-16T09:18:10Z,0.008426559,0.009529083,0.006672648,0.008081743,0.00669824,0.007961314,2.9135e-5,5.56296e-6,-2.95433e-5,3.65393e-5,-4.40327e-6,-7.66032e-6,0.984656711,0.983080165,0.993127969,0.995418431,0.997700246,0.991105528
b142859,sleepy,TRUE,Elizabeth,2017-09-16T01:45:26Z,2017-09-16T11:04:36Z,2017-09-16T11:46:43Z,0.006998777,0.007140821,0.001477802,0.007012226,0.007007738,0.006827081,3.41118e-5,-5.34237e-5,-9.04685e-6,-6.50171e-6,3.16794e-5,-4.13005e-5,0.981573619,0.984668939,0.991363656,0.990191543,0.992110717,0.988098618
b729008,sleepy,TRUE,Charles,2017-09-15T20:50:40Z,2017-09-16T09:38:35Z,2017-09-16T10:07:40Z,0.007520448,0.007070836,0.001571824,0.006491843,0.006891626,0.006793214,-1.96947e-5,-1.16467e-6,6.93558e-6,1.13319e-5,2.16645e-5,-2.53694e-5,0.997087465,0.991938549,0.986146004,0.980591896,0.99620677,0.988664017
b607513,sneezy,TRUE,Elizabeth,2017-09-15T20:12:18Z,2017-09-16T13:06:48Z,2017-09-16T13:50:11Z,0.006622947,0.007408732,0.006552205,0.007341047,0.007122382,0.007320609,1.15423e-5,-3.55005e-5,-3.62065e-5,1.25364e-5,-5.25887e-5,4.39359e-6,0.98410726,0.986687338,0.991413321,0.992352559,0.98919696,0.997864336
b275081,sneezy,TRUE,Alice,2017-09-16T00:57:03Z,2017-09-16T10:07:21Z,2017-09-16T10:30:17Z,0.007042726,0.00720289,0.007133013,0.007552633,0.006916749,0.007487413,-5.76181e-5,-4.24893e-5,-2.31078e-5,2.99281e-5,1.1595e-5,-5.11242e-5,0.984571532,0.985249128,0.991142057,0.983491039,0.996337094,0.993273063
